# The list of all links between articles.
# Article names are URL-encoded; e.g., in Java they can be decoded using java.net.URLDecoder.decode(articleName, "UTF-8").
# FORMAT:   linkSource   linkTarget
#
# When publishing on this data set, please cite:
# (1) Robert West and Jure Leskovec:
#     Human Wayfinding in Information Networks.
#     21st International World Wide Web Conference (WWW), 2012.
# (2) Robert West, Joelle Pineau, and Doina Precup:
#     Wikispeedia: An Online Game for Inferring Semantic Distances between Concepts.
#     21st International Joint Conference on Artificial Intelligence (IJCAI), 2009.

%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Bede
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Columba
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	D%C3%A1l_Riata
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Great_Britain
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Ireland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Isle_of_Man
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Monarchy
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Orkney
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Picts
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Scotland
%C3%81ed%C3%A1n_mac_Gabr%C3%A1in	Wales
%C3%85land	20th_century
%C3%85land	Baltic_Sea
%C3%85land	Crimean_War
%C3%85land	Currency
%C3%85land	Euro
%C3%85land	European_Union
%C3%85land	Finland
%C3%85land	League_of_Nations
%C3%85land	List_of_countries_by_system_of_government
%C3%85land	Nationality
%C3%85land	Parliamentary_system
%C3%85land	Police
%C3%85land	Russia
%C3%85land	Stockholm
%C3%85land	Sweden
%C3%85land	Time_zone
%C3%85land	Tourism
%C3%85land	United_Kingdom
%C3%85land	World_War_II
%C3%89douard_Manet	Absinthe
%C3%89douard_Manet	Beer
%C3%89douard_Manet	Claude_Monet
%C3%89douard_Manet	Diego_Vel%C3%A1zquez
%C3%89douard_Manet	Edgar_Allan_Poe
%C3%89douard_Manet	France
%C3%89douard_Manet	Francisco_Goya
%C3%89douard_Manet	Germany
%C3%89douard_Manet	Impressionism
%C3%89douard_Manet	Italy
%C3%89douard_Manet	Landscape
%C3%89douard_Manet	Netherlands
%C3%89douard_Manet	Painting
%C3%89douard_Manet	Paris
%C3%89douard_Manet	Photography
%C3%89douard_Manet	Raphael
%C3%89douard_Manet	Renaissance
%C3%89douard_Manet	Sweden
%C3%89douard_Manet	United_States_dollar
%C3%89douard_Manet	Washington%2C_D.C.
%C3%89ire	Canada
%C3%89ire	English_language
%C3%89ire	George_VI_of_the_United_Kingdom
%C3%89ire	Ireland
%C3%89ire	Northern_Ireland
%C3%89ire	Ottawa
%C3%89ire	Republic_of_Ireland
%C3%89ire	United_Kingdom
%C3%93engus_I_of_the_Picts	D%C3%A1l_Riata
%C3%93engus_I_of_the_Picts	Durham
%C3%93engus_I_of_the_Picts	England
%C3%93engus_I_of_the_Picts	Great_Britain
%C3%93engus_I_of_the_Picts	Ireland
%C3%93engus_I_of_the_Picts	Lion
%C3%93engus_I_of_the_Picts	Mercia
%C3%93engus_I_of_the_Picts	Scotland
%C3%93engus_I_of_the_Picts	Viking
%C3%93engus_I_of_the_Picts	York
%E2%82%AC2_commemorative_coins	Athens
%E2%82%AC2_commemorative_coins	Atlantic_Ocean
%E2%82%AC2_commemorative_coins	Austria
%E2%82%AC2_commemorative_coins	Belgium
%E2%82%AC2_commemorative_coins	Berlin
%E2%82%AC2_commemorative_coins	Brussels
%E2%82%AC2_commemorative_coins	Cathedral_of_Magdeburg
%E2%82%AC2_commemorative_coins	Cereal
%E2%82%AC2_commemorative_coins	Christopher_Columbus
%E2%82%AC2_commemorative_coins	Cologne
%E2%82%AC2_commemorative_coins	Comet
%E2%82%AC2_commemorative_coins	Dresden
%E2%82%AC2_commemorative_coins	European_Union
%E2%82%AC2_commemorative_coins	Finland
%E2%82%AC2_commemorative_coins	France
%E2%82%AC2_commemorative_coins	Galileo_Galilei
%E2%82%AC2_commemorative_coins	Germany
%E2%82%AC2_commemorative_coins	Greece
%E2%82%AC2_commemorative_coins	Hamburg
%E2%82%AC2_commemorative_coins	Harold_Macmillan
%E2%82%AC2_commemorative_coins	Heraldry
%E2%82%AC2_commemorative_coins	History
%E2%82%AC2_commemorative_coins	Ireland
%E2%82%AC2_commemorative_coins	Italy
%E2%82%AC2_commemorative_coins	Luxembourg
%E2%82%AC2_commemorative_coins	Maize
%E2%82%AC2_commemorative_coins	Miguel_de_Cervantes
%E2%82%AC2_commemorative_coins	Monaco
%E2%82%AC2_commemorative_coins	Munich
%E2%82%AC2_commemorative_coins	Netherlands
%E2%82%AC2_commemorative_coins	Numismatics
%E2%82%AC2_commemorative_coins	Nutrition
%E2%82%AC2_commemorative_coins	Pope_John_Paul_II
%E2%82%AC2_commemorative_coins	Portugal
%E2%82%AC2_commemorative_coins	Rice
%E2%82%AC2_commemorative_coins	San_Marino
%E2%82%AC2_commemorative_coins	Sanssouci
%E2%82%AC2_commemorative_coins	Soviet_Union
%E2%82%AC2_commemorative_coins	Spain
%E2%82%AC2_commemorative_coins	Suffrage
%E2%82%AC2_commemorative_coins	Turin
%E2%82%AC2_commemorative_coins	United_Kingdom
%E2%82%AC2_commemorative_coins	United_Nations
%E2%82%AC2_commemorative_coins	United_States
%E2%82%AC2_commemorative_coins	Vatican_City
%E2%82%AC2_commemorative_coins	Wheat
%E2%82%AC2_commemorative_coins	Zeus
African_Grey_Hornbill	Animal
African_Grey_Hornbill	Binomial_nomenclature
African_Grey_Hornbill	Bird
African_Grey_Hornbill	Carolus_Linnaeus
African_Grey_Hornbill	Chordate
African_Grey_Hornbill	Sahara
African_Grey_Hornbill	Scientific_classification
African_Grey_Parrot	Africa
African_Grey_Parrot	Ancient_Greece
African_Grey_Parrot	Ancient_Rome
African_Grey_Parrot	Animal
African_Grey_Parrot	Binomial_nomenclature
African_Grey_Parrot	Bird
African_Grey_Parrot	Carolus_Linnaeus
African_Grey_Parrot	Chordate
African_Grey_Parrot	Cooperative
African_Grey_Parrot	Crow
African_Grey_Parrot	Egypt
African_Grey_Parrot	Evolution
African_Grey_Parrot	Henry_VIII_of_England
African_Grey_Parrot	Language
African_Grey_Parrot	Parrot
African_Grey_Parrot	Raven
African_Grey_Parrot	Scientific_classification
African_Jacana	Africa
African_Jacana	Animal
African_Jacana	Binomial_nomenclature
African_Jacana	Bird
African_Jacana	Chordate
African_Jacana	Coot
African_Jacana	Insect
African_Jacana	Sahara
African_Jacana	Scientific_classification
African_Jacana	Wader
African_Penguin	Africa
African_Penguin	Animal
African_Penguin	Binomial_nomenclature
African_Penguin	Cape_Town
African_Penguin	Carolus_Linnaeus
African_Penguin	Chordate
African_Penguin	Fish
African_Penguin	Magellanic_Penguin
African_Penguin	Namibia
African_Penguin	Pacific_Ocean
African_Penguin	Scientific_classification
African_Penguin	South_Africa
African_Penguin	South_America
African_Penguin	Vertebrate
African_Union	AIDS
African_Union	Abuja
African_Union	Addis_Ababa
African_Union	Africa
African_Union	Algeria
African_Union	Angola
African_Union	Arabic_language
African_Union	Banjul
African_Union	Benin
African_Union	Botswana
African_Union	Burkina_Faso
African_Union	Burundi
African_Union	C%C3%B4te_d%27Ivoire
African_Union	Cameroon
African_Union	Cape_Verde
African_Union	Central_African_Republic
African_Union	Chad
African_Union	Chadian-Sudanese_conflict
African_Union	Comoros
African_Union	Currency
African_Union	Darfur_conflict
African_Union	Democracy
African_Union	Democratic_Republic_of_the_Congo
African_Union	Djibouti
African_Union	Economy_of_Africa
African_Union	Egypt
African_Union	English_language
African_Union	Equatorial_Guinea
African_Union	Eritrea
African_Union	Ethiopia
African_Union	European_Union
African_Union	Famine
African_Union	France
African_Union	French_language
African_Union	Gabon
African_Union	Ghana
African_Union	Gold
African_Union	Guinea
African_Union	Guinea-Bissau
African_Union	HIV
African_Union	Human_rights
African_Union	International_law
African_Union	Kenya
African_Union	Khartoum
African_Union	Lesotho
African_Union	Liberal_democracy
African_Union	Liberia
African_Union	Libya
African_Union	Lom%C3%A9
African_Union	Lord%27s_Resistance_Army
African_Union	Lusaka
African_Union	Madagascar
African_Union	Malaria
African_Union	Malawi
African_Union	Mali
African_Union	Maputo
African_Union	Mauritania
African_Union	Mauritius
African_Union	Morocco
African_Union	Mozambique
African_Union	NATO
African_Union	Namibia
African_Union	Nationalism
African_Union	Nigeria
African_Union	Portuguese_language
African_Union	Poverty
African_Union	Republic_of_the_Congo
African_Union	Rwanda
African_Union	S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe
African_Union	Second_Congo_War
African_Union	Senegal
African_Union	Seychelles
African_Union	Sierra_Leone
African_Union	Somalia
African_Union	South_Africa
African_Union	Spanish_language
African_Union	Sub-Saharan_Africa
African_Union	Sudan
African_Union	Swaziland
African_Union	Tanzania
African_Union	The_Gambia
African_Union	Time_zone
African_Union	Togo
African_Union	Tunisia
African_Union	Uganda
African_Union	United_Nations
African_Union	Western_Sahara
African_Union	Zambia
African_Union	Zimbabwe
African_Wild_Dog	Aardvark
African_Wild_Dog	Africa
African_Wild_Dog	Animal
African_Wild_Dog	Binomial_nomenclature
African_Wild_Dog	Chordate
African_Wild_Dog	Dog
African_Wild_Dog	Hyena
African_Wild_Dog	Lion
African_Wild_Dog	Mammal
African_Wild_Dog	Scientific_classification
African_clawed_frog	Animal
African_clawed_frog	Binomial_nomenclature
African_clawed_frog	Chordate
African_clawed_frog	Frog
African_clawed_frog	Scientific_classification
African_clawed_frog	South_Africa
African_dwarf_frog	Africa
African_dwarf_frog	African_clawed_frog
African_dwarf_frog	Animal
African_dwarf_frog	Chordate
African_dwarf_frog	Frog
African_dwarf_frog	Scientific_classification
African_slave_trade	18th_century
African_slave_trade	Atlantic_slave_trade
African_slave_trade	Brazil
African_slave_trade	Camel
African_slave_trade	Ghana
African_slave_trade	Gold
African_slave_trade	India
African_slave_trade	Indian_Ocean
African_slave_trade	Law
African_slave_trade	League_of_Nations
African_slave_trade	Middle_East
African_slave_trade	Mining
African_slave_trade	Napoleon_I_of_France
African_slave_trade	Nigeria
African_slave_trade	Peace
African_slave_trade	Portugal
African_slave_trade	Royal_Navy
African_slave_trade	Scotland
African_slave_trade	Scramble_for_Africa
African_slave_trade	Slavery
African_slave_trade	Sudan
African_slave_trade	Sugar
African_slave_trade	United_Kingdom
African_slave_trade	United_States
Afrikaans	17th_century
Afrikaans	18th_century
Afrikaans	19th_century
Afrikaans	Amsterdam
Afrikaans	Auckland
Afrikaans	Australia
Afrikaans	Belgium
Afrikaans	Botswana
Afrikaans	Brussels
Afrikaans	Canada
Afrikaans	Cape_Town
Afrikaans	Dutch_language
Afrikaans	English_language
Afrikaans	Flanders
Afrikaans	France
Afrikaans	French_language
Afrikaans	German_language
Afrikaans	Germany
Afrikaans	History_of_South_Africa
Afrikaans	Hollandic
Afrikaans	Lesotho
Afrikaans	Linguistics
Afrikaans	Namibia
Afrikaans	Netherlands
Afrikaans	New_Zealand
Afrikaans	Norway
Afrikaans	Perth%2C_Western_Australia
Afrikaans	Portugal
Afrikaans	Portuguese_language
Afrikaans	Scotland
Afrikaans	Slavery
Afrikaans	South_Africa
Afrikaans	Southern_Africa
Afrikaans	Suriname
Afrikaans	Swaziland
Afrikaans	Television
Afrikaans	Toronto
Afrikaans	United_Kingdom
Afrikaans	United_States
Afrikaans	West_Flemish
Afrikaans	Zambia
Afrikaans	Zimbabwe
Agamemnon	Achilles
Agamemnon	Bible
Agamemnon	Greek_mythology
Agamemnon	Helen
Agamemnon	Italy
Agamemnon	Netherlands
Agamemnon	Odysseus
Agamemnon	Scotland
Agamemnon	Sean_Connery
Agamemnon	William_Shakespeare
Agamemnon	Zeus
Age_of_Enlightenment	Adam_Smith
Age_of_Enlightenment	Aesthetics
Age_of_Enlightenment	Algebra
Age_of_Enlightenment	Antoine_Lavoisier
Age_of_Enlightenment	Baroque
Age_of_Enlightenment	Baruch_Spinoza
Age_of_Enlightenment	Benjamin_Franklin
Age_of_Enlightenment	Bible
Age_of_Enlightenment	Biology
Age_of_Enlightenment	Blaise_Pascal
Age_of_Enlightenment	Calculus
Age_of_Enlightenment	Capitalism
Age_of_Enlightenment	Chemistry
Age_of_Enlightenment	Dark_Ages
Age_of_Enlightenment	David_Hume
Age_of_Enlightenment	Democracy
Age_of_Enlightenment	Edmund_Burke
Age_of_Enlightenment	Edward_Gibbon
Age_of_Enlightenment	Empiricism
Age_of_Enlightenment	Ethics
Age_of_Enlightenment	Evolution
Age_of_Enlightenment	French_Revolution
Age_of_Enlightenment	Galileo_Galilei
Age_of_Enlightenment	Geometry
Age_of_Enlightenment	Gottfried_Leibniz
Age_of_Enlightenment	Government
Age_of_Enlightenment	Immanuel_Kant
Age_of_Enlightenment	Isaac_Newton
Age_of_Enlightenment	Jean-Jacques_Rousseau
Age_of_Enlightenment	Johann_Wolfgang_Goethe
Age_of_Enlightenment	John_Locke
Age_of_Enlightenment	Language
Age_of_Enlightenment	Liberalism
Age_of_Enlightenment	Linguistics
Age_of_Enlightenment	Logic
Age_of_Enlightenment	Nationalism
Age_of_Enlightenment	Natural_selection
Age_of_Enlightenment	Philosophiae_Naturalis_Principia_Mathematica
Age_of_Enlightenment	Physics
Age_of_Enlightenment	Poland
Age_of_Enlightenment	Polish-Lithuanian_Commonwealth
Age_of_Enlightenment	Political_economy
Age_of_Enlightenment	Politics
Age_of_Enlightenment	Property
Age_of_Enlightenment	Ren%C3%A9_Descartes
Age_of_Enlightenment	Renaissance
Age_of_Enlightenment	Romanticism
Age_of_Enlightenment	Thomas_Hobbes
Age_of_Enlightenment	Thomas_Jefferson
Age_of_Enlightenment	United_States_Constitution
Age_of_Enlightenment	United_States_Declaration_of_Independence
Age_of_Enlightenment	Voltaire
Age_of_Enlightenment	World_War_II
Aggregator	Ajax_%28programming%29
Aggregator	Google
Aggregator	ITunes
Aggregator	Mass_media
Aggregator	Podcasting
Aggregator	RSS_%28file_format%29
Agnosticism	Atheism
Agnosticism	Bertrand_Russell
Agnosticism	Deity
Agnosticism	God
Agnosticism	Jew
Agnosticism	Philosophy
Agnosticism	Religion
Agriculture	Africa
Agriculture	Alcohol
Agriculture	Ammonia
Agriculture	Andes
Agriculture	Arable_land
Agriculture	Barley
Agriculture	Beekeeping
Agriculture	Biodiesel
Agriculture	Botany
Agriculture	Cereal
Agriculture	Cocoa
Agriculture	Coffee
Agriculture	Cotton
Agriculture	Egg_%28food%29
Agriculture	Egypt
Agriculture	Ethanol
Agriculture	Fertile_Crescent
Agriculture	Fertilizer
Agriculture	Fish
Agriculture	Flower
Agriculture	Food
Agriculture	Fossil_fuel
Agriculture	France
Agriculture	Fruit
Agriculture	Germany
Agriculture	Global_warming
Agriculture	History_of_the_world
Agriculture	Honey
Agriculture	Horse
Agriculture	Indonesia
Agriculture	Irrigation
Agriculture	Maize
Agriculture	Meat
Agriculture	Mesopotamia
Agriculture	Middle_Ages
Agriculture	Milk
Agriculture	Nitrogen
Agriculture	Nutrition
Agriculture	Pea
Agriculture	Phosphorus
Agriculture	Potato
Agriculture	Rice
Agriculture	River
Agriculture	Soil
Agriculture	Soil_salination
Agriculture	Sorghum
Agriculture	South_America
Agriculture	Soybean
Agriculture	Sugar
Agriculture	Sumer
Agriculture	Sweden
Agriculture	Tea
Agriculture	Tobacco
Agriculture	Vegetable
Agriculture	Virgil
Agriculture	Weed
Agriculture	Wheat
Airbus	Airbus_A380
Airbus	Aircraft
Airbus	BAE_Systems
Airbus	Beijing
Airbus	Belgium
Airbus	Bristol
Airbus	British_English
Airbus	China
Airbus	Concorde
Airbus	Employment
Airbus	England
Airbus	Euro
Airbus	Europe
Airbus	European_Union
Airbus	France
Airbus	French_language
Airbus	German_language
Airbus	Germany
Airbus	Hamburg
Airbus	Industry
Airbus	Japan
Airbus	Luxembourg
Airbus	Madrid
Airbus	NATO
Airbus	People%27s_Republic_of_China
Airbus	Spain
Airbus	Turkey
Airbus	United_Kingdom
Airbus	United_States
Airbus	Wales
Airbus	Washington%2C_D.C.
Airbus_A380	Airbus
Airbus_A380	Aluminium
Airbus_A380	Australia
Airbus_A380	Austria
Airbus_A380	Boeing_747
Airbus_A380	Brisbane
Airbus_A380	Bristol
Airbus_A380	Canada
Airbus_A380	Chicago
Airbus_A380	Colombia
Airbus_A380	Ethiopia
Airbus_A380	Euro
Airbus_A380	Fiberglass
Airbus_A380	France
Airbus_A380	Frankfurt
Airbus_A380	Germany
Airbus_A380	Hamburg
Airbus_A380	Hong_Kong
Airbus_A380	Iceland
Airbus_A380	Ireland
Airbus_A380	Japan
Airbus_A380	Kuala_Lumpur
Airbus_A380	London
Airbus_A380	Malaysia
Airbus_A380	Melbourne
Airbus_A380	Montreal
Airbus_A380	North_America
Airbus_A380	Paris
Airbus_A380	People%27s_Republic_of_China
Airbus_A380	Singapore
Airbus_A380	South_Africa
Airbus_A380	South_Korea
Airbus_A380	Spain
Airbus_A380	Sydney
Airbus_A380	The_Wall_Street_Journal
Airbus_A380	Titanium
Airbus_A380	United_Arab_Emirates
Airbus_A380	United_Kingdom
Airbus_A380	United_States_dollar
Airbus_A380	Wales
Airbus_A380	Welding
Aircraft	Airbus_A380
Aircraft	Airship
Aircraft	American_Civil_War
Aircraft	Boat
Aircraft	Boeing_747
Aircraft	Earth%27s_atmosphere
Aircraft	Helium
Aircraft	Hot_air_balloon
Aircraft	Hovercraft
Aircraft	Hydrogen
Aircraft	Jet_engine
Aircraft	Russia
Aircraft	Turkey
Aircraft	United_Kingdom
Aircraft	Vietnam_War
Aircraft	Wind
Aircraft	World_War_I
Aircraft	World_War_II
Aircraft_carrier	Afghanistan
Aircraft_carrier	Aircraft
Aircraft_carrier	Airship
Aircraft_carrier	American_Civil_War
Aircraft_carrier	Attack_on_Pearl_Harbor
Aircraft_carrier	Australia
Aircraft_carrier	BAE_Systems
Aircraft_carrier	Battle_of_Midway
Aircraft_carrier	Brazil
Aircraft_carrier	Canada
Aircraft_carrier	Chile
Aircraft_carrier	Denmark
Aircraft_carrier	F-35_Lightning_II
Aircraft_carrier	France
Aircraft_carrier	Germany
Aircraft_carrier	Imperial_Japanese_Navy
Aircraft_carrier	India
Aircraft_carrier	Italy
Aircraft_carrier	Japan
Aircraft_carrier	Malta
Aircraft_carrier	Mediterranean_Sea
Aircraft_carrier	Nuclear_weapon
Aircraft_carrier	Pakistan
Aircraft_carrier	People%27s_Republic_of_China
Aircraft_carrier	Persian_Gulf
Aircraft_carrier	Philippines
Aircraft_carrier	Royal_Navy
Aircraft_carrier	Russia
Aircraft_carrier	Shanghai
Aircraft_carrier	Singapore
Aircraft_carrier	South_China_Sea
Aircraft_carrier	South_Korea
Aircraft_carrier	Soviet_Union
Aircraft_carrier	Spain
Aircraft_carrier	Thailand
Aircraft_carrier	United_Kingdom
Aircraft_carrier	United_States
Aircraft_carrier	World_War_I
Aircraft_carrier	World_War_II
Airship	19th_century
Airship	Aircraft
Airship	Alberto_Santos-Dumont
Airship	Athens
Airship	Atlantic_Ocean
Airship	Attack_on_Pearl_Harbor
Airship	Berlin
Airship	Bristol
Airship	California
Airship	Croatia
Airship	English_Channel
Airship	Germany
Airship	Gibraltar
Airship	Helium
Airship	Hot_air_balloon
Airship	Hydrogen
Airship	Italy
Airship	Japan
Airship	Rainforest
Airship	Royal_Navy
Airship	Shark
Airship	Tripoli
Airship	Turkey
Airship	United_Kingdom
Airship	United_States
Airship	Vienna
Airship	World_War_I
Ajax_%28programming%29	Internet_Explorer
Ajax_%28programming%29	Microsoft
Akbar	Afghanistan
Akbar	Alexander_the_Great
Akbar	Babur
Akbar	Christianity
Akbar	Delhi
Akbar	Genghis_Khan
Akbar	Kashmir_region
Akbar	Malwa_%28Madhya_Pradesh%29
Akbar	Mecca
Akbar	Persian_Empire
Akbar	Philosophy
Akbar	Qur%27an
Akbar	Roman_Catholic_Church
Akbar	Sanskrit
Akbar	Timur
Akbar	Varanasi
Akhenaten	19th_century
Akhenaten	Ancient_Egypt
Akhenaten	Berlin
Akhenaten	Cairo
Akhenaten	German_language
Akhenaten	Gold
Akhenaten	Greece
Akhenaten	Jerusalem
Akhenaten	Nile
Akhenaten	Novel
Akhenaten	Opera
Akhenaten	Sigmund_Freud
Akira_Kurosawa	Communism
Akira_Kurosawa	Crime
Akira_Kurosawa	Japan
Akira_Kurosawa	Leo_Tolstoy
Akira_Kurosawa	Macbeth
Akira_Kurosawa	Novel
Akira_Kurosawa	Ran_%28film%29
Akira_Kurosawa	Soviet_Union
Akira_Kurosawa	Star_Wars
Akira_Kurosawa	Star_Wars_Episode_IV__A_New_Hope
Akira_Kurosawa	United_States
Akira_Kurosawa	William_Shakespeare
Akkadian_Empire	Assyria
Akkadian_Empire	Astronomy
Akkadian_Empire	Babylonia
Akkadian_Empire	Copper
Akkadian_Empire	Egypt
Akkadian_Empire	Euphrates
Akkadian_Empire	Europe
Akkadian_Empire	Hammurabi
Akkadian_Empire	Mediterranean_Sea
Akkadian_Empire	Mesopotamia
Akkadian_Empire	Oman
Akkadian_Empire	Sumer
Akkadian_Empire	Syria
Akkadian_Empire	Tigris
Akkadian_Empire	Turkey
Akrotiri_and_Dhekelia	British_Empire
Akrotiri_and_Dhekelia	Currency
Akrotiri_and_Dhekelia	Cyprus
Akrotiri_and_Dhekelia	ECHELON
Akrotiri_and_Dhekelia	English_language
Akrotiri_and_Dhekelia	Euro
Akrotiri_and_Dhekelia	List_of_countries_by_system_of_government
Akrotiri_and_Dhekelia	Mediterranean_Sea
Akrotiri_and_Dhekelia	Middle_East
Akrotiri_and_Dhekelia	Suez_Canal
Akrotiri_and_Dhekelia	Time_zone
Akrotiri_and_Dhekelia	Turkey
Akrotiri_and_Dhekelia	Turkish_Republic_of_Northern_Cyprus
Akrotiri_and_Dhekelia	United_Kingdom
Akrotiri_and_Dhekelia	United_Nations
Aksumite_currency	Africa
Aksumite_currency	Ancient_Greece
Aksumite_currency	Ancient_Rome
Aksumite_currency	Arabic_language
Aksumite_currency	Christianity
Aksumite_currency	Currency
Aksumite_currency	Egypt
Aksumite_currency	GDRT
Aksumite_currency	Hebrew_language
Aksumite_currency	Horn_of_Africa
Aksumite_currency	India
Aksumite_currency	Israel
Aksumite_currency	Roman_Empire
Aksumite_currency	Sub-Saharan_Africa
Al_Jazeera	AT%26T
Al_Jazeera	Afghanistan
Al_Jazeera	Algeria
Al_Jazeera	Arabic_language
Al_Jazeera	Athens
Al_Jazeera	BBC
Al_Jazeera	Baghdad
Al_Jazeera	Bahrain
Al_Jazeera	Berlin
Al_Jazeera	Buenos_Aires
Al_Jazeera	Cuba
Al_Jazeera	Doha
Al_Jazeera	English_language
Al_Jazeera	Federal_Bureau_of_Investigation
Al_Jazeera	George_W._Bush
Al_Jazeera	Google
Al_Jazeera	Iraq
Al_Jazeera	Israel
Al_Jazeera	Kuala_Lumpur
Al_Jazeera	Libya
Al_Jazeera	London
Al_Jazeera	Middle_East
Al_Jazeera	Osama_bin_Laden
Al_Jazeera	Politics
Al_Jazeera	Propaganda
Al_Jazeera	Qatar
Al_Jazeera	Saudi_Arabia
Al_Jazeera	September_11%2C_2001_attacks
Al_Jazeera	Spain
Al_Jazeera	Sudan
Al_Jazeera	Syria
Al_Jazeera	Television
Al_Jazeera	United_Kingdom
Al_Jazeera	United_States
Al_Jazeera	United_States_dollar
Alamosaurus	Animal
Alamosaurus	Binomial_nomenclature
Alamosaurus	Brazil
Alamosaurus	Chordate
Alamosaurus	Cretaceous
Alamosaurus	Dinosaur
Alamosaurus	Fossil
Alamosaurus	Herbivore
Alamosaurus	North_America
Alamosaurus	Parasaurolophus
Alamosaurus	Reptile
Alamosaurus	Saltasaurus
Alamosaurus	Saurischia
Alamosaurus	Sauropodomorpha
Alamosaurus	Scientific_classification
Alamosaurus	Spanish_language
Alamosaurus	Tree
Alan_Turing	Albert_Einstein
Alan_Turing	Algorithm
Alan_Turing	Boston%2C_Massachusetts
Alan_Turing	Calculus
Alan_Turing	Computer_science
Alan_Turing	Doctor_Who
Alan_Turing	Dorset
Alan_Turing	England
Alan_Turing	Enigma_machine
Alan_Turing	India
Alan_Turing	Logic
Alan_Turing	London
Alan_Turing	Ludwig_Wittgenstein
Alan_Turing	Manchester
Alan_Turing	Princeton_University
Alan_Turing	Rainbow
Alan_Turing	Southampton
Alan_Turing	Trinity_College%2C_Cambridge
Alan_Turing	Tuberculosis
Alan_Turing	University_of_Texas_at_Austin
Alan_Turing	Winston_Churchill
Alan_Turing	World_War_II
Albania	Afghanistan
Albania	Agriculture
Albania	Algeria
Albania	Ancient_Rome
Albania	Andorra
Albania	Armenia
Albania	Asia
Albania	Austria
Albania	Azerbaijan
Albania	Bahrain
Albania	Bangladesh
Albania	Belarus
Albania	Belgium
Albania	Benin
Albania	Bosnia_and_Herzegovina
Albania	Bronze_Age
Albania	Brunei
Albania	Bulgaria
Albania	Burkina_Faso
Albania	Byzantine_Empire
Albania	C%C3%B4te_d%27Ivoire
Albania	Cameroon
Albania	Central_African_Republic
Albania	Chad
Albania	Communism
Albania	Comoros
Albania	Croatia
Albania	Currency
Albania	Cyprus
Albania	Czech_Republic
Albania	Democracy
Albania	Denmark
Albania	Djibouti
Albania	Egypt
Albania	English_language
Albania	Estonia
Albania	Europe
Albania	European_Union
Albania	Finland
Albania	France
Albania	Gabon
Albania	Georgia_%28country%29
Albania	Germany
Albania	Greece
Albania	Guinea
Albania	Guinea-Bissau
Albania	Guyana
Albania	Herodotus
Albania	Homer
Albania	Human_rights
Albania	Hungary
Albania	Iceland
Albania	Indonesia
Albania	Iran
Albania	Iraq
Albania	Islam
Albania	Israel
Albania	Italy
Albania	Jordan
Albania	Kazakhstan
Albania	Kosovo
Albania	Kuwait
Albania	Kyrgyzstan
Albania	Latvia
Albania	Lebanon
Albania	Libya
Albania	Liechtenstein
Albania	List_of_countries
Albania	List_of_countries_by_system_of_government
Albania	Lithuania
Albania	Luxembourg
Albania	Macedon
Albania	Malaysia
Albania	Maldives
Albania	Mali
Albania	Malta
Albania	Mauritania
Albania	Mediterranean_Sea
Albania	Middle_Ages
Albania	Mikhail_Gorbachev
Albania	Moldova
Albania	Monaco
Albania	Montenegro
Albania	Morocco
Albania	Mozambique
Albania	NATO
Albania	Netherlands
Albania	Niger
Albania	Nigeria
Albania	Norway
Albania	Oman
Albania	Ottoman_Empire
Albania	Pakistan
Albania	People%27s_Republic_of_China
Albania	Poland
Albania	Portugal
Albania	Principality
Albania	Qatar
Albania	Republic_of_Ireland
Albania	Republic_of_Macedonia
Albania	Roman_Catholic_Church
Albania	Roman_Empire
Albania	Romania
Albania	Russia
Albania	San_Marino
Albania	Saudi_Arabia
Albania	Senegal
Albania	Serbia
Albania	Sierra_Leone
Albania	Slovakia
Albania	Slovenia
Albania	Somalia
Albania	Soviet_Union
Albania	Spain
Albania	Stone_Age
Albania	Sudan
Albania	Sweden
Albania	Switzerland
Albania	Syria
Albania	Tajikistan
Albania	Thailand
Albania	Thucydides
Albania	Time_zone
Albania	Togo
Albania	Tunisia
Albania	Turkey
Albania	Turkish_Republic_of_Northern_Cyprus
Albania	Turkmenistan
Albania	Uganda
Albania	Ukraine
Albania	United_Arab_Emirates
Albania	United_Kingdom
Albania	United_Nations
Albania	United_States
Albania	Uzbekistan
Albania	Vatican_City
Albania	World_War_II
Albania	Yemen
Albania	Yugoslavia
Albatross	Animal
Albatross	Antarctica
Albatross	Arabic_language
Albatross	Argentina
Albatross	Atlantic_Ocean
Albatross	Australia
Albatross	Bermuda
Albatross	Bird
Albatross	Bird_migration
Albatross	Bird_of_prey
Albatross	Brazil
Albatross	California
Albatross	Carolus_Linnaeus
Albatross	Cattle
Albatross	Chile
Albatross	Chordate
Albatross	Cretaceous
